value,none_cost,none_qaly,universal_cost,universal_qaly,dc_cost,dc_qaly,edc_cost,edc_qaly,mc_cost,mc_qaly,optimal
0.010224999999999998,567.1850120962987,559155.6003431154,569.3092854053458,1196110.722206587,568.4064692490007,668926.3792146114,568.7718442581566,781285.7029751285,568.1897933714779,641798.0345845374,mc
0.010699999999999998,567.0743858217127,564145.5594100824,569.2973417539182,1197800.3079615885,568.3525854827309,672141.7094271982,568.7349339030704,783932.0237780574,568.1258439776459,645331.8426749448,mc
0.011174999999999997,566.9637595471265,569135.5184770497,569.2853981024911,1199489.89371659,568.298701716461,675357.0396397847,568.6980235479836,786578.344580986,568.0618945838139,648865.6507653521,mc
0.011649999999999997,566.8531332725405,574125.4775440167,569.2734544510636,1201179.4794715908,568.2448179501912,678572.3698523719,568.6611131928973,789224.6653839146,567.9979451899818,652399.4588557592,mc
0.012124999999999997,566.7425069979545,579115.4366109838,569.2615107996363,1202869.0652265924,568.1909341839215,681787.7000649587,568.6242028378107,791870.9861868432,567.93399579615,655933.2669461665,mc
0.012599999999999997,566.6318807233685,584105.395677951,569.2495671482088,1204558.6509815932,568.1370504176516,685003.0302775456,568.5872924827244,794517.3069897719,567.8700464023179,659467.0750365742,dc
0.013074999999999996,566.5212544487824,589095.3547449181,569.2376234967815,1206248.2367365945,568.0831666513818,688218.360490132,568.5503821276376,797163.6277927004,567.8060970084861,663000.8831269811,dc
0.013549999999999996,566.4106281741964,594085.3138118852,569.2256798453539,1207937.822491596,568.0292828851121,691433.6907027191,568.5134717725512,799809.9485956292,567.7421476146538,666534.6912173885,dc
0.014024999999999996,566.3000018996103,599075.2728788527,569.2137361939267,1209627.4082465973,567.9753991188423,694649.0209153057,568.4765614174647,802456.2693985577,567.678198220822,670068.4993077957,dc
0.014499999999999996,566.1893756250242,604065.2319458196,569.2017925424993,1211316.9940015988,567.9215153525726,697864.3511278925,568.4396510623782,805102.5902014863,567.6142488269901,673602.3073982031,dc
0.014974999999999995,566.0787493504381,609055.1910127866,569.1898488910721,1213006.5797566,567.8676315863028,701079.6813404794,568.4027407072917,807748.9110044154,567.550299433158,677136.1154886105,dc
0.015449999999999995,565.9681230758523,614045.1500797538,569.1779052396447,1214696.1655116014,567.8137478200329,704295.0115530661,568.3658303522051,810395.2318073439,567.4863500393259,680669.9235790175,dc
0.015924999999999995,565.857496801266,619035.109146721,569.1659615882172,1216385.7512666022,567.759864053763,707510.3417656528,568.3289199971186,813041.5526102723,567.4224006454941,684203.731669425,dc
0.016399999999999994,565.74687052668,624025.0682136882,569.1540179367897,1218075.3370216037,567.7059802874932,710725.6719782396,568.2920096420321,815687.8734132014,567.358451251662,687737.5397598323,dc
0.016874999999999994,565.636244252094,629015.0272806552,569.1420742853626,1219764.9227766048,567.6520965212233,713941.0021908265,568.2550992869456,818334.1942161297,567.2945018578299,691271.3478502395,dc
0.017349999999999994,565.525617977508,634004.9863476225,569.1301306339351,1221454.5085316065,567.5982127549536,717156.332403413,568.2181889318591,820980.5150190585,567.230552463998,694805.1559406468,dc
0.017824999999999994,565.414991702922,638994.9454145896,569.1181869825077,1223144.0942866078,567.5443289886838,720371.6626159998,568.1812785767725,823626.835821987,567.1666030701659,698338.9640310542,dc
0.018299999999999993,565.3043654283359,643984.9044815566,569.1062433310802,1224833.680041609,567.4904452224139,723586.9928285866,568.1443682216859,826273.1566249155,567.1026536763341,701872.7721214613,dc
0.018774999999999993,565.1937391537498,648974.8635485237,569.0942996796529,1226523.2657966104,567.4365614561442,726802.3230411734,568.1074578665996,828919.4774278444,567.0387042825021,705406.5802118687,dc
0.019249999999999993,565.0831128791638,653964.8226154908,569.0823560282256,1228212.851551611,567.3826776898744,730017.6532537602,568.0705475115129,831565.7982307728,566.97475488867,708940.3883022758,dc
0.019724999999999993,564.9724866045779,658954.7816824579,569.0704123767981,1229902.4373066127,567.3287939236045,733232.983466347,568.0336371564265,834212.1190337016,566.9108054948381,712474.1963926832,dc
0.020199999999999992,564.8618603299917,663944.7407494253,569.058468725371,1231592.0230616136,567.274910157335,736448.3136789335,567.99672680134,836858.43983663,566.846856101006,716008.0044830904,dc
0.020674999999999992,564.7512340554057,668934.6998163923,569.0465250739434,1233281.608816615,567.2210263910648,739663.6438915203,567.9598164462533,839504.7606395589,566.782906707174,719541.8125734978,dc
0.02114999999999999,564.6406077808197,673924.6588833594,569.0345814225161,1234971.1945716164,567.1671426247951,742878.9741041072,567.922906091167,842151.0814424874,566.7189573133421,723075.620663905,dc
0.02162499999999999,564.5299815062338,678914.6179503266,569.0226377710889,1236660.7803266176,567.1132588585255,746094.3043166938,567.8859957360805,844797.4022454161,566.65500791951,726609.4287543122,dc
0.02209999999999999,564.4193552316476,683904.5770172937,569.0106941196615,1238350.3660816192,567.0593750922556,749309.634529281,567.8490853809939,847443.7230483448,566.5910585256782,730143.2368447195,dc
0.02257499999999999,564.3087289570616,688894.5360842607,568.9987504682341,1240039.9518366202,567.0054913259856,752524.9647418675,567.8121750259074,850090.0438512734,566.5271091318461,733677.0449351269,dc
0.02304999999999999,564.1981026824753,693884.4951512278,568.9868068168066,1241729.5375916215,566.9516075597157,755740.2949544544,567.7752646708209,852736.364654202,566.4631597380139,737210.8530255338,dc
0.02352499999999999,564.0874764078894,698874.454218195,568.9748631653791,1243419.1233466226,566.8977237934462,758955.625167041,567.7383543157343,855382.6854571307,566.3992103441822,740744.6611159414,dc
0.02399999999999999,563.9768501333035,703864.4132851623,568.9629195139519,1245108.7091016239,566.8438400271762,762170.955379628,567.7014439606479,858029.0062600592,566.3352609503501,744278.4692063488,dc
0.02447499999999999,563.8662238587174,708854.3723521295,568.9509758625244,1246798.2948566254,566.7899562609065,765386.2855922147,567.6645336055612,860675.327062988,566.2713115565182,747812.277296756,dc
0.02494999999999999,563.7555975841314,713844.3314190967,568.9390322110971,1248487.8806116264,566.7360724946366,768601.6158048012,567.6276232504748,863321.6478659166,566.2073621626862,751346.0853871632,dc
0.02542499999999999,563.6449713095453,718834.2904860638,568.92708855967,1250177.466366628,566.6821887283668,771816.9460173884,567.5907128953882,865967.968668845,566.1434127688543,754879.8934775706,dc
0.02589999999999999,563.5343450349594,723824.2495530308,568.9151449082424,1251867.052121629,566.628304962097,775032.2762299749,567.5538025403017,868614.2894717739,566.0794633750221,758413.7015679779,dc
0.02637499999999999,563.4237187603733,728814.2086199978,568.903201256815,1253556.6378766303,566.5744211958272,778247.6064425617,567.5168921852153,871260.6102747025,566.0155139811902,761947.5096583851,edc
0.02684999999999999,563.3130924857873,733804.167686965,568.8912576053878,1255246.2236316316,566.5205374295575,781462.9366551484,567.4799818301287,873906.9310776311,565.9515645873582,765481.3177487926,edc
0.027324999999999988,563.2024662112012,738794.1267539322,568.8793139539603,1256935.8093866336,566.4666536632876,784678.2668677351,567.4430714750423,876553.2518805597,565.8876151935264,769015.1258391998,edc
0.027799999999999988,563.0918399366153,743784.0858208992,568.8673703025331,1258625.3951416342,566.4127698970178,787893.5970803219,567.4061611199559,879199.5726834887,565.8236657996944,772548.933929607,edc
0.028274999999999988,562.9812136620292,748774.0448878664,568.8554266511054,1260314.9808966357,566.358886130748,791108.9272929087,567.3692507648691,881845.893486417,565.7597164058623,776082.7420200143,edc
0.028749999999999987,562.8705873874432,753764.0039548336,568.8434829996781,1262004.5666516372,566.3050023644784,794324.2575054953,567.3323404097827,884492.2142893458,565.6957670120303,779616.5501104216,edc
0.029224999999999987,562.7599611128571,758753.9630218009,568.8315393482508,1263694.1524066378,566.2511185982084,797539.587718082,567.2954300546963,887138.5350922742,565.6318176181984,783150.358200829,edc
0.029699999999999987,562.6493348382711,763743.922088768,568.8195956968234,1265383.7381616393,566.1972348319387,800754.9179306689,567.2585196996096,889784.8558952031,565.5678682243662,786684.1662912363,edc
0.030174999999999987,562.538708563685,768733.8811557349,568.8076520453961,1267073.3239166406,566.1433510656689,803970.2481432555,567.221609344523,892431.1766981315,565.5039188305343,790217.9743816435,edc
0.030649999999999986,562.4280822890989,773723.8402227021,568.7957083939685,1268762.9096716421,566.0894672993991,807185.5783558426,567.1846989894365,895077.4975010601,565.4399694367024,793751.7824720507,edc
0.031124999999999986,562.3174560145129,778713.7992896694,568.7837647425413,1270452.4954266432,566.0355835331292,810400.9085684293,567.1477886343501,897723.8183039889,565.3760200428703,797285.590562458,edc
0.03159999999999999,562.2068297399268,783703.7583566366,568.771821091114,1272142.081181645,565.9816997668593,813616.2387810162,567.1108782792636,900370.1391069174,565.3120706490382,800819.3986528656,edc
0.03207499999999999,562.0962034653409,788693.7174236036,568.7598774396865,1273831.6669366462,565.9278160005896,816831.5689936028,567.0739679241772,903016.4599098462,565.2481212552066,804353.2067432725,edc
0.032549999999999996,561.9855771907546,793683.6764905709,568.7479337882592,1275521.2526916473,565.8739322343197,820046.8992061899,567.0370575690905,905662.7807127747,565.1841718613744,807887.0148336798,edc
0.033025,561.8749509161687,798673.6355575381,568.735990136832,1277210.8384466486,565.8200484680501,823262.2294187766,567.0001472140041,908309.1015157035,565.1202224675424,811420.8229240872,edc
0.0335,561.7643246415826,803663.5946245053,568.7240464854044,1278900.4242016498,565.7661647017802,826477.5596313633,566.9632368589175,910955.4223186321,565.0562730737103,814954.6310144947,edc
0.033975000000000005,561.6536983669967,808653.5536914723,568.7121028339772,1280590.0099566514,565.7122809355102,829692.8898439502,566.9263265038311,913601.7431215609,564.9923236798784,818488.439104902,edc
0.03445000000000001,561.5430720924106,813643.5127584395,568.7001591825496,1282279.5957116522,565.6583971692404,832908.2200565367,566.8894161487444,916248.0639244894,564.9283742860464,822022.2471953093,edc
0.03492500000000001,561.4324458178245,818633.4718254067,568.6882155311223,1283969.1814666535,565.6045134029707,836123.5502691235,566.8525057936581,918894.3847274181,564.8644248922142,825556.0552857165,edc
0.035400000000000015,561.3218195432385,823623.4308923738,568.6762718796949,1285658.767221655,565.5506296367009,839338.8804817105,566.8155954385716,921540.7055303467,564.8004754983824,829089.863376124,edc
0.03587500000000002,561.2111932686523,828613.389959341,568.6643282282674,1287348.3529766558,565.496745870431,842554.2106942973,566.778685083485,924187.0263332754,564.7365261045503,832623.6714665311,edc
0.03635000000000002,561.1005669940664,833603.3490263082,568.6523845768401,1289037.9387316573,565.4428621041612,845769.5409068841,566.7417747283984,926833.3471362042,564.6725767107183,836157.4795569384,edc
0.036825000000000024,560.9899407194803,838593.3080932755,568.640440925413,1290727.5244866586,565.3889783378917,848984.8711194709,566.7048643733119,929479.6679391328,564.6086273168864,839691.2876473459,edc
0.03730000000000003,560.8793144448942,843583.2671602427,568.6284972739854,1292417.11024166,565.3350945716218,852200.2013320574,566.6679540182254,932125.9887420614,564.5446779230546,843225.095737753,edc
0.03777500000000003,560.7686881703082,848573.2262272096,568.6165536225582,1294106.6959966614,565.2812108053519,855415.5315446443,566.6310436631389,934772.3095449901,564.4807285292222,846758.9038281604,edc
0.038250000000000034,560.6580618957222,853563.1852941769,568.6046099711305,1295796.2817516627,565.2273270390822,858630.8617572312,566.5941333080524,937418.6303479187,564.4167791353902,850292.7119185675,edc
0.03872500000000004,560.5474356211362,858553.144361144,568.5926663197033,1297485.867506664,565.1734432728124,861846.1919698183,566.5572229529657,940064.9511508472,564.3528297415585,853826.520008975,edc
0.03920000000000004,560.4368093465501,863543.1034281112,568.580722668276,1299175.4532616653,565.1195595065424,865061.5221824046,566.5203125978794,942711.2719537761,564.2888803477263,857360.3280993823,edc
0.039675000000000044,560.326183071964,868533.0624950784,568.5687790168486,1300865.0390166664,565.0656757402726,868276.8523949916,566.4834022427926,945357.5927567048,564.2249309538945,860894.1361897896,edc
0.04015000000000005,560.2155567973781,873523.0215620458,568.5568353654211,1302554.6247716674,565.011791974003,871492.1826075783,566.4464918877063,948003.9135596333,564.1609815600624,864427.9442801969,edc
0.04062500000000005,560.104930522792,878512.9806290128,568.5448917139938,1304244.2105266692,564.957908207733,874707.5128201653,566.4095815326198,950650.2343625622,564.0970321662304,867961.7523706041,edc
0.04110000000000005,559.994304248206,883502.9396959799,568.5329480625663,1305933.7962816702,564.9040244414631,877922.8430327518,566.3726711775332,953296.5551654905,564.0330827723984,871495.5604610116,edc
0.041575000000000056,559.8836779736199,888492.8987629472,568.5210044111391,1307623.3820366713,564.8501406751933,881138.1732453386,566.3357608224468,955942.8759684192,563.9691333785664,875029.3685514189,edc
0.04205000000000006,559.7730516990338,893482.8578299143,568.5090607597119,1309312.967791673,564.7962569089236,884353.5034579256,566.2988504673601,958589.196771348,563.9051839847345,878563.1766418262,edc
0.04252500000000006,559.6624254244479,898472.8168968816,568.4971171082842,1311002.553546674,564.7423731426538,887568.8336705124,566.2619401122736,961235.5175742768,563.8412345909026,882096.9847322333,edc
0.043000000000000066,559.5517991498618,903462.7759638488,568.485173456857,1312692.1393016754,564.6884893763838,890784.1638830992,566.2250297571871,963881.8383772052,563.7772851970705,885630.7928226409,edc
0.04347500000000007,559.4411728752758,908452.7350308158,568.4732298054295,1314381.725056677,564.6346056101142,893999.4940956859,566.1881194021007,966528.1591801342,563.7133358032386,889164.6009130479,edc
0.04395000000000007,559.3305466006897,913442.6940977832,568.4612861540022,1316071.3108116782,564.5807218438443,897214.8243082727,566.1512090470142,969174.4799830626,563.6493864094067,892698.4090034554,edc
0.044425000000000076,559.2199203261038,918432.6531647501,568.449342502575,1317760.8965666795,564.5268380775748,900430.1545208596,566.1142986919277,971820.8007859912,563.5854370155746,896232.2170938627,edc
0.04490000000000008,559.1092940515176,923422.6122317173,568.4373988511475,1319450.482321681,564.4729543113048,903645.4847334463,566.0773883368411,974467.1215889199,563.5214876217426,899766.02518427,edc
0.04537500000000008,558.9986677769317,928412.5712986845,568.4254551997202,1321140.0680766816,564.419070545035,906860.8149460331,566.0404779817547,977113.4423918485,563.4575382279105,903299.8332746773,edc
0.045850000000000085,558.8880415023455,933402.5303656515,568.4135115482927,1322829.6538316833,564.3651867787651,910076.14515862,566.0035676266681,979759.7631947773,563.3935888340786,906833.641365085,edc
0.04632500000000009,558.7774152277595,938392.489432619,568.4015678968652,1324519.2395866844,564.3113030124954,913291.4753712068,565.9666572715817,982406.083997706,563.3296394402468,910367.4494554921,edc
0.04680000000000009,558.6667889531734,943382.448499586,568.3896242454381,1326208.8253416854,564.2574192462256,916506.8055837933,565.9297469164951,985052.4048006347,563.2656900464145,913901.2575458991,edc
0.047275000000000095,558.5561626785875,948372.407566553,568.3776805940104,1327898.411096687,564.2035354799558,919722.1357963802,565.8928365614086,987698.7256035632,563.2017406525827,917435.0656363068,edc
0.0477500000000001,558.4455364040015,953362.3666335202,568.3657369425831,1329587.9968516883,564.149651713686,922937.4660089669,565.855926206322,990345.046406492,563.1377912587506,920968.8737267138,edc
0.0482250000000001,558.3349101294153,958352.3257004874,568.3537932911559,1331277.5826066898,564.0957679474163,926152.7962215537,565.8190158512357,992991.3672094203,563.0738418649184,924502.6818171211,edc
0.048700000000000104,558.2242838548294,963342.2847674546,568.3418496397285,1332967.1683616908,564.0418841811464,929368.1264341407,565.7821054961489,995637.6880123494,563.0098924710867,928036.4899075286,edc
0.04917500000000011,558.1136575802433,968332.2438344219,568.329905988301,1334656.7541166923,563.9880004148766,932583.4566467273,565.7451951410625,998284.0088152777,562.9459430772547,931570.2979979358,edc
0.04965000000000011,558.0030313056573,973322.2029013891,568.3179623368738,1336346.3398716934,563.9341166486066,935798.786859314,565.7082847859759,1000930.3296182067,562.8819936834226,935104.1060883431,edc
0.050125000000000114,557.8924050310712,978312.1619683562,568.3060186854462,1338035.9256266945,563.8802328823372,939014.1170719011,565.6713744308894,1003576.6504211354,562.8180442895907,938637.9141787506,edc
0.05060000000000012,557.7817787564852,983302.1210353236,568.2940750340191,1339725.5113816962,563.8263491160671,942229.4472844878,565.634464075803,1006222.9712240641,562.7540948957587,942171.7222691578,edc
0.05107500000000012,557.6711524818992,988292.0801022906,568.2821313825916,1341415.0971366977,563.7724653497972,945444.7774970746,565.5975537207163,1008869.2920269927,562.6901455019266,945705.530359565,edc
0.051550000000000124,557.5605262073133,993282.0391692577,568.2701877311642,1343104.6828916988,563.7185815835273,948660.1077096612,565.56064336563,1011515.6128299213,562.6261961080947,949239.3384499723,edc
0.05202500000000013,557.4498999327271,998271.998236225,568.2582440797369,1344794.2686466996,563.6646978172577,951875.4379222483,565.5237330105434,1014161.9336328497,562.5622467142626,952773.1465403799,edc
0.05250000000000013,557.339273658141,1003261.9573031921,568.2463004283094,1346483.8544017016,563.6108140509878,955090.7681348348,565.4868226554569,1016808.2544357787,562.4982973204304,956306.9546307869,edc
0.05297500000000013,557.228647383555,1008251.9163701592,568.2343567768821,1348173.4401567027,563.556930284718,958306.0983474217,565.4499123003701,1019454.575238707,562.4343479265987,959840.7627211945,edc
0.053450000000000136,557.1180211089691,1013241.8754371263,568.2224131254548,1349863.0259117037,563.5030465184483,961521.4285600088,565.4130019452839,1022100.8960416357,562.3703985327668,963374.5708116015,edc
0.05392500000000014,557.0073948343828,1018231.8345040937,568.2104694740273,1351552.6116667055,563.4491627521786,964736.7587725953,565.3760915901973,1024747.2168445645,562.3064491389347,966908.378902009,edc
0.05440000000000014,556.8967685597968,1023221.7935710606,568.1985258225999,1353242.1974217067,563.3952789859086,967952.088985182,565.3391812351108,1027393.5376474931,562.2424997451028,970442.1869924162,edc
0.054875000000000146,556.7861422852108,1028211.7526380278,568.1865821711726,1354931.7831767078,563.3413952196388,971167.4191977689,565.3022708800244,1030039.8584504217,562.1785503512706,973975.9950828234,edc
0.05535000000000015,556.6755160106247,1033201.7117049953,568.1746385197454,1356621.3689317093,563.2875114533692,974382.7494103557,565.2653605249377,1032686.1792533502,562.1146009574387,977509.8031732307,edc
0.05582500000000015,556.5648897360388,1038191.6707719624,568.1626948683179,1358310.9546867104,563.2336276870993,977598.0796229425,565.2284501698514,1035332.5000562788,562.0506515636068,981043.611263638,edc
0.056300000000000155,556.4542634614527,1043181.6298389292,568.1507512168904,1360000.5404417117,563.1797439208294,980813.4098355293,565.1915398147647,1037978.8208592077,561.9867021697747,984577.4193540455,edc
0.05677500000000016,556.3436371868665,1048171.5889058969,568.1388075654631,1361690.1261967127,563.1258601545594,984028.7400481158,565.1546294596782,1040625.1416621364,561.9227527759426,988111.2274444528,edc
0.05725000000000016,556.2330109122806,1053161.5479728638,568.1268639140358,1363379.7119517138,563.0719763882898,987244.0702607026,565.1177191045916,1043271.4624650651,561.8588033821109,991645.0355348604,edc
0.057725000000000165,556.1223846376944,1058151.507039831,568.1149202626083,1365069.2977067158,563.0180926220199,990459.4004732894,565.0808087495052,1045917.7832679938,561.7948539882788,995178.8436252673,edc
0.05820000000000017,556.0117583631086,1063141.466106798,568.1029766111809,1366758.8834617168,562.96420885575,993674.7306858762,565.0438983944188,1048564.1040709225,561.7309045944468,998712.6517156748,edc
0.05867500000000017,555.9011320885224,1068131.4251737653,568.0910329597536,1368448.469216718,562.9103250894805,996890.0608984632,565.0069880393321,1051210.424873851,561.6669552006148,1002246.4598060821,edc
0.059150000000000175,555.7905058139364,1073121.3842407323,568.0790893083263,1370138.0549717194,562.8564413232106,1000105.3911110499,564.9700776842457,1053856.7456767797,561.6030058067828,1005780.2678964896,edc
0.05962500000000018,555.6798795393504,1078111.3433076998,568.0671456568989,1371827.640726721,562.8025575569408,1003320.7213236368,564.933167329159,1056503.0664797085,561.539056412951,1009314.0759868963,edc
0.06010000000000018,555.5692532647644,1083101.302374667,568.0552020054714,1373517.226481722,562.7486737906708,1006536.0515362236,564.8962569740726,1059149.387282637,561.4751070191187,1012847.8840773039,universal
0.060575000000000184,555.4586269901782,1088091.261441634,568.0432583540442,1375206.8122367233,562.6947900244012,1009751.3817488104,564.859346618986,1061795.7080855658,561.4111576252869,1016381.6921677112,universal
0.06105000000000019,555.3480007155922,1093081.2205086013,568.0313147026168,1376896.3979917245,562.6409062581313,1012966.7119613971,564.8224362638996,1064442.0288884945,561.3472082314549,1019915.5002581184,universal
0.06152500000000019,555.2373744410062,1098071.1795755683,568.0193710511894,1378585.9837467256,562.5870224918615,1016182.0421739841,564.785525908813,1067088.349691423,561.2832588376228,1023449.3083485261,universal
0.062000000000000194,555.1267481664203,1103061.1386425353,568.0074273997618,1380275.569501727,562.5331387255916,1019397.3723865709,564.7486155537265,1069734.6704943518,561.2193094437907,1026983.1164389332,universal
0.0624750000000002,555.016121891834,1108051.097709503,567.9954837483347,1381965.1552567282,562.4792549593218,1022612.7025991573,564.71170519864,1072380.9912972804,561.1553600499589,1030516.9245293407,universal
0.0629500000000002,554.9054956172482,1113041.05677647,567.9835400969073,1383654.7410117297,562.425371193052,1025828.0328117444,564.6747948435534,1075027.3121002093,561.0914106561268,1034050.732619748,universal
0.0634250000000002,554.7948693426621,1118031.015843437,567.9715964454799,1385344.3267667305,562.3714874267824,1029043.363024331,564.637884488467,1077673.6329031375,561.0274612622949,1037584.5407101552,universal
0.0639000000000002,554.6842430680761,1123020.9749104045,567.9596527940524,1387033.912521732,562.3176036605124,1032258.6932369177,564.6009741333804,1080319.9537060666,560.9635118684628,1041118.3488005624,universal
0.06437500000000021,554.5736167934898,1128010.9339773713,567.9477091426252,1388723.4982767336,562.2637198942427,1035474.0234495045,564.564063778294,1082966.2745089948,560.8995624746309,1044652.1568909695,universal
0.06485000000000021,554.462990518904,1133000.8930443388,567.9357654911977,1390413.0840317353,562.2098361279731,1038689.3536620914,564.5271534232076,1085612.5953119237,560.8356130807989,1048185.9649813769,universal
0.06532500000000022,554.3523642443179,1137990.8521113058,567.9238218397704,1392102.6697867361,562.1559523617032,1041904.6838746783,564.4902430681209,1088258.9161148523,560.7716636869669,1051719.773071784,universal
0.06580000000000022,554.2417379697317,1142980.811178273,567.9118781883428,1393792.2555417377,562.1020685954331,1045120.014087265,564.4533327130346,1090905.2369177812,560.7077142931349,1055253.5811621915,universal
0.06627500000000022,554.1311116951458,1147970.77024524,567.8999345369158,1395481.8412967385,562.0481848291635,1048335.3442998518,564.4164223579479,1093551.5577207096,560.6437648993028,1058787.3892525989,universal
0.06675000000000023,554.0204854205596,1152960.729312207,567.8879908854882,1397171.42705174,561.9943010628938,1051550.6745124387,564.3795120028614,1096197.8785236382,560.5798155054708,1062321.1973430063,universal
0.06722500000000023,553.9098591459738,1157950.6883791743,567.8760472340609,1398861.0128067418,561.9404172966239,1054766.0047250253,564.3426016477752,1098844.199326567,560.515866111639,1065855.0054334134,universal
0.06770000000000023,553.7992328713876,1162940.647446141,567.8641035826336,1400550.5985617423,561.8865335303541,1057981.334937612,564.3056912926883,1101490.5201294955,560.451916717807,1069388.8135238208,universal
0.06817500000000024,553.6886065968016,1167930.6065131086,567.8521599312061,1402240.1843167439,561.8326497640841,1061196.665150199,564.268780937602,1104136.8409324242,560.3879673239751,1072922.6216142282,universal
0.06865000000000024,553.5779803222156,1172920.5655800758,567.8402162797789,1403929.770071745,561.7787659978145,1064411.9953627859,564.2318705825154,1106783.1617353528,560.3240179301429,1076456.4297046356,universal
0.06912500000000024,553.4673540476297,1177910.5246470433,567.8282726283516,1405619.3558267462,561.7248822315446,1067627.3255753727,564.1949602274287,1109429.4825382815,560.260068536311,1079990.237795043,universal
0.06960000000000025,553.3567277730435,1182900.48371401,567.8163289769241,1407308.9415817477,561.6709984652747,1070842.6557879592,564.1580498723422,1112075.8033412104,560.196119142479,1083524.0458854502,universal
0.07007500000000025,553.2461014984575,1187890.4427809773,567.8043853254966,1408998.527336749,561.6171146990049,1074057.9860005463,564.1211395172556,1114722.124144139,560.132169748647,1087057.8539758576,universal
0.07055000000000025,553.1354752238714,1192880.4018479446,567.7924416740693,1410688.11309175,561.5632309327353,1077273.316213133,564.0842291621693,1117368.4449470674,560.0682203548149,1090591.6620662648,universal
0.07102500000000025,553.0248489492855,1197870.3609149123,567.780498022642,1412377.6988467516,561.5093471664654,1080488.6464257196,564.0473188070827,1120014.765749996,560.0042709609831,1094125.470156672,universal
0.07150000000000026,552.9142226746993,1202860.3199818793,567.7685543712146,1414067.2846017529,561.4554634001955,1083703.9766383066,564.0104084519962,1122661.086552925,559.940321567151,1097659.2782470793,universal
0.07197500000000026,552.8035964001132,1207850.2790488463,567.7566107197871,1415756.8703567542,561.4015796339257,1086919.3068508932,563.9734980969097,1125307.4073558534,559.8763721733188,1101193.086337487,universal
0.07245000000000026,552.6929701255273,1212840.2381158131,567.74466706836,1417446.4561117555,561.3476958676561,1090134.6370634804,563.9365877418232,1127953.7281587822,559.8124227794871,1104726.894427894,universal
0.07292500000000027,552.5823438509411,1217830.1971827804,567.7327234169322,1419136.0418667565,561.2938121013862,1093349.967276067,563.8996773867366,1130600.0489617109,559.7484733856552,1108260.7025183016,universal
0.07340000000000027,552.4717175763552,1222820.1562497476,567.720779765505,1420825.627621758,561.2399283351162,1096565.2974886536,563.8627670316502,1133246.3697646398,559.684523991823,1111794.5106087087,universal
0.07387500000000027,552.3610913017691,1227810.1153167149,567.7088361140776,1422515.213376759,561.1860445688467,1099780.6277012406,563.8258566765636,1135892.690567568,559.6205745979911,1115328.318699116,universal
0.07435000000000028,552.2504650271832,1232800.074383682,567.6968924626505,1424204.7991317608,561.1321608025767,1102995.9579138272,563.7889463214772,1138539.011370497,559.5566252041591,1118862.1267895233,universal
0.07482500000000028,552.139838752597,1237790.0334506494,567.684948811223,1425894.3848867621,561.0782770363069,1106211.2881264142,563.7520359663905,1141185.3321734255,559.4926758103273,1122395.9348799305,universal
0.07530000000000028,552.029212478011,1242779.9925176161,567.6730051597956,1427583.9706417632,561.024393270037,1109426.618339001,563.715125611304,1143831.6529763541,559.4287264164951,1125929.7429703379,universal
