value,none_cost,none_qaly,universal_cost,universal_qaly,dc_cost,dc_qaly,edc_cost,edc_qaly,mc_cost,mc_qaly,optimal
0.01,609.281039691727,1287401.076205015,626.5245740127408,1191646.1443919467,619.1960719263097,992907.7184125006,622.1619598295241,979054.638140653,617.4372314255664,1038001.0894574339,universal
0.014450000000000001,609.281039691727,1287401.076205015,626.4630532345044,1201772.5150616448,619.160697478824,998730.3815475771,622.1160038081814,986619.0370309174,617.4081320974607,1042790.8627842009,universal
0.0189,609.281039691727,1287401.076205015,626.4022105382435,1211787.272880753,619.125712928474,1004488.8672935647,622.0705543140749,994100.0611217917,617.3793535021292,1047527.8432326393,universal
0.02335,609.281039691727,1287401.076205015,626.3420347746734,1221692.2530307323,619.0911118644211,1010184.2308798024,622.0256030186879,1001499.0812938259,617.3508903659606,1052212.8988435792,universal
0.0278,609.281039691727,1287401.076205015,626.2825150376048,1231489.2506793342,619.0568880156065,1015817.5045277486,621.9811417750974,1008817.4385373316,617.3227375303272,1056846.878731368,universal
0.03225,609.281039691727,1287401.076205015,626.2236406573535,1241180.0220652518,619.0230352469622,1021389.6980746513,621.9371626130498,1016056.4447626122,617.2948899484682,1061430.6135969074,universal
0.0367,609.281039691727,1287401.076205015,626.1654011943656,1250766.28554767,618.9895475557443,1026901.7995770414,621.893657734198,1023217.3835839779,617.2673426824751,1065964.916224091,universal
0.041150000000000006,609.281039691727,1287401.076205015,626.1077864330459,1260249.722622044,618.9564190679854,1032354.7758948066,621.8506195074922,1030301.5110785355,617.2400909003707,1070450.58196027,universal
0.04560000000000001,609.281039691727,1287401.076205015,626.0507863757828,1269631.9789033711,618.9236440350592,1037749.5732565701,621.8080404647164,1037310.0565206873,617.2131298732853,1074888.3891813376,universal
0.05005000000000001,609.281039691727,1287401.076205015,625.9943912371664,1278914.6650781496,618.8912168303547,1043087.1178070677,621.7659132961704,1044244.2230932466,617.18645497272,1079279.0997420081,universal
0.054500000000000014,609.281039691727,1287401.076205015,625.9385914383885,1288099.3578261938,618.8591319460572,1048368.3161371928,621.7242308464831,1051105.1885760357,617.1600616678978,1083623.459411833,universal
0.058950000000000016,609.281039691727,1287401.076205015,625.8833776018165,1297187.6007134065,618.8273839900285,1053594.05579734,621.6829861105638,1057894.1060127837,617.1339455231994,1087922.1982974843,universal
0.06340000000000001,609.281039691727,1287401.076205015,625.8287405457424,1306180.9050565753,618.7959676827858,1058765.2057946622,621.6421722296764,1064612.1043571306,617.1081021956762,1092176.031251803,universal
0.06785000000000001,609.281039691727,1287401.076205015,625.7746712792904,1315080.7507612044,618.764877854576,1063882.6170748242,621.6017824876368,1071260.2890984889,617.0825274326445,1096385.6582700931,universal
0.0723,609.281039691727,1287401.076205015,625.7211609974858,1323888.5871333668,618.7341094425383,1068947.1229888173,621.5618103071287,1077839.7428684935,617.0572170693508,1100551.7648741256,universal
0.07675,609.281039691727,1287401.076205015,625.6682010764746,1332605.8336664988,618.7036574879567,1073959.5397453683,621.5222492461335,1084351.5260287432,617.0321670267127,1104675.0224842967,universal
0.0812,609.281039691727,1287401.076205015,625.6157830688904,1341233.880804049,618.6735171335961,1078920.6668494595,621.483092994468,1090796.6772404935,617.0073733091252,1108756.0887803582,universal
0.08564999999999999,609.281039691727,1287401.076205015,625.5638986993631,1349774.090678831,618.6436836211177,1083831.2875274594,621.444335370431,1097176.2140169558,616.9828320023389,1112795.60805113,universal
0.09009999999999999,609.281039691727,1287401.076205015,625.5125398601618,1358227.7978299113,618.6141522885771,1088692.1691393305,621.4059703175477,1103491.1332588121,616.9585392713967,1116794.211533591,universal
0.09454999999999998,609.281039691727,1287401.076205015,625.4616986069735,1366596.3098978198,618.5849185679936,1093504.0635783777,621.367991901416,1109742.4117735403,616.9344913586385,1120752.5177417118,universal
0.09899999999999998,609.281039691727,1287401.076205015,625.4113671548045,1374880.9082988543,618.5559779829965,1098267.7076589726,621.3303943066458,1115931.0067791133,616.9106845817626,1124671.1327854013,universal
0.10344999999999997,609.281039691727,1287401.076205015,625.3615378740078,1383082.8488791934,618.5273261465384,1102983.8234926676,621.2931718338907,1122057.8563926267,616.8871153319459,1128550.6506799017,universal
0.10789999999999997,609.281039691727,1287401.076205015,625.3122032864272,1391203.3625495336,618.4989587586795,1107653.1188531131,621.256318896968,1128123.8801043704,616.8637800720202,1132391.6536459725,universal
0.11234999999999996,609.281039691727,1287401.076205015,625.2633560616554,1399243.6559009145,618.4708716044357,1112276.2875301575,621.2198300200633,1134129.9792378517,616.8406753347031,1136194.7124011759,universal
0.11679999999999996,609.281039691727,1287401.076205015,625.2149890134035,1407204.9118023876,618.4430605516909,1116854.0096735042,621.1836998350193,1140077.0373962522,616.81779772088,1139960.3864425723,universal
0.12124999999999996,609.281039691727,1287401.076205015,625.1670950959766,1415088.289981139,618.4155215491705,1121386.9521262865,621.1479230787014,1145965.9208957795,616.7951438979371,1143689.2243211216,universal
0.12569999999999995,609.281039691727,1287401.076205015,625.1196674008521,1422894.9275856777,618.3882506244739,1125875.7687488962,621.1124945904432,1151797.47918637,616.772710598143,1147381.7639080684,universal
0.13014999999999996,609.281039691727,1287401.076205015,625.0726991533575,1430625.9397326522,618.3612438821643,1130321.1007334066,621.0774093095648,1157572.5452601595,616.7504946170781,1151038.5326535876,universal
0.13459999999999997,609.281039691727,1287401.076205015,625.0261837094444,1438282.4200378524,618.3344975019145,1134723.5769088967,621.0426622729619,1163291.9360481445,616.7284928121072,1154660.047837947,universal
0.13904999999999998,609.281039691727,1287401.076205015,624.9801145525564,1445865.441131928,618.3080077367036,1139083.81403799,621.0082486127664,1168956.4528054192,616.7067021008992,1158246.816815445,universal
0.1435,609.281039691727,1287401.076205015,624.9344852905833,1453376.0551613371,618.2817709110693,1143402.4171048999,620.9741635540727,1174566.881485387,616.685119459986,1161799.3372513554,universal
0.14795,609.281039691727,1287401.076205015,624.8892896529076,1460815.2942750049,618.2557834194058,1147679.9795952595,620.9404024127286,1180123.9931032974,616.6637419233654,1165318.0973521206,universal
