none_cost,none_qaly,universal_cost,universal_qaly,dc_cost,dc_qaly,edc_cost,edc_qaly,mc_cost,mc_qaly,WTP threshold: 10000,WTP threshold: 20000,WTP threshold: 30000,WTP threshold: 40000,WTP threshold: 50000,WTP threshold: 60000,WTP threshold: 70000,WTP threshold: 80000,WTP threshold: 90000,WTP threshold: 100000,WTP threshold: 110000,WTP threshold: 120000,WTP threshold: 130000,WTP threshold: 140000,WTP threshold: 150000,WTP threshold: 160000,WTP threshold: 170000,WTP threshold: 180000,WTP threshold: 190000,WTP threshold: 200000
3736.6731860216814,3181835.5528571242,3807.4903983717813,2930941.095442504,3778.40527876868,2845781.7015302754,3788.430877943474,2823523.2838532454,3770.7339287395357,2899896.0770579176,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1120.1423691847979,2740467.98440912,1143.9313606478877,2566091.5199077525,1134.141334413492,2374698.942844216,1137.855988610349,2351306.725985665,1132.1619889693823,2407354.917434642,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1095.9165357712616,1750191.9483185804,1103.4982384920083,2287200.2956671827,1100.158559557034,1756419.2325169567,1101.5690550055363,1853805.4830809254,1099.6910069468925,1734892.7452771338,mc,mc,mc,mc,dc,dc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc
3889.0168375063486,4004388.151778838,3984.016936568114,3500843.0667296597,3942.5717278953953,3421460.808861845,3957.1099578433627,3352047.4850304294,3937.5109573975747,3435874.8282667445,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3907.8859489432534,2297974.853314612,3976.3201451690347,2220788.9201073344,3951.6149160230475,1984796.2285877378,3956.757355252987,2043138.3198970617,3941.7324964949107,2050160.2319028557,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3926.0054697043843,1793042.6209890095,3940.51238574335,2258557.5900188955,3934.364798599065,1814890.7641850242,3936.560355719497,1896648.788147158,3933.5347281089357,1789545.439173303,mc,mc,mc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3835.7875159556966,2863544.8561511203,3871.647489966568,2810151.6644911133,3857.88085266037,2609531.6051287125,3862.353394040549,2625995.844128615,3852.904545856995,2663676.4153664433,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1185.6734695012262,4536885.175904658,1213.1967122483738,3348206.6126639564,1201.9474833480492,3549230.178531983,1206.89510017255,3338735.0518251015,1199.6624953255698,3676173.376646399,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3651.4730016157296,3005196.1566626523,3752.8482672439945,2922215.292011983,3711.7591921192047,2696560.8698090566,3727.1539772137144,2702879.1385988477,3706.8415575753434,2698746.5919706756,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3971.743009380663,1846579.8963092375,4001.019878092735,1982259.1502812884,3988.293918909446,1748681.240286445,3994.4153268993,1758840.4795055587,3987.0179896520795,1741910.9066533253,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3879.0826232018107,4367795.704985234,4012.912879813178,3606827.707167156,3956.2185398923793,3645883.568573697,3979.763073798458,3518265.755330575,3940.558888876279,3783797.8078601724,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3908.743419102085,4691805.149049413,4021.661479792491,3675447.8322931565,3975.434208905301,3811819.485109349,3993.803120571932,3647348.2196441037,3965.881549101555,3921144.401352388,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2231.5769433124947,3733935.0112715513,2287.721215049105,2872711.947464074,2263.502380464671,3043205.5662487475,2272.105709102113,2928220.1689491626,2259.509690258506,3111707.8592335633,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2061.554338421099,3152416.3330034255,2101.5761688791217,2822307.298129782,2085.244897285416,2666865.611359641,2092.4219095950853,2601376.544173349,2082.3287535589,2700309.3574106586,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3816.813221554623,5073493.00764043,3942.3566407933463,3548499.5038024723,3891.3419476579397,3998554.927318067,3911.115278288335,3761321.400861051,3875.0727138745256,4227382.944105469,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
151.8544311459471,3158106.762733834,153.45826568050518,3001161.535570951,152.7312726335333,2835499.20933446,153.09202088074738,2765816.7450900907,152.6868095600224,2821612.5123991314,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc
3892.2412225070075,3541486.9719183664,4006.005583690628,3394234.9407769437,3957.316514780363,3163322.747171773,3978.39537406038,3124922.160161423,3950.251969965028,3187962.378368124,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1264.5459875004617,3406989.582326648,1288.6816800513732,3090607.0319138537,1278.1285729209021,2942819.582997662,1282.7697998426138,2868941.5441901395,1276.369301083562,2995150.5213799747,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2682.9815485709996,2563122.6336411186,2698.628397215574,2948399.113849936,2692.020215570844,2468394.0771015966,2695.1616979840182,2516725.869795967,2690.3077367387878,2475001.5213933312,dc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal
2499.839381558829,4783084.326195095,2588.975926992805,3555553.871997072,2552.4323045226747,3789992.0615746337,2567.598969455183,3590512.791466292,2540.3604906967385,4020216.4717310076,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3884.2254511577125,3976487.0277246735,3947.7731399038544,3409767.5568887526,3918.5728270567956,3473026.683837771,3932.0974178074475,3325536.092836058,3914.9786937569506,3510144.02048745,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3893.1303589041345,1786349.264700002,3962.5722745974426,1969099.5565220967,3931.6591185833263,1663717.3152910206,3945.0032558480852,1688246.6234436107,3927.8747770712594,1661512.1705693433,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3624.383434543994,3463415.9306442067,3703.5347333039244,2902794.9663427123,3666.7949187559184,2937023.9638388725,3684.47391280648,2771388.887529251,3661.9321251582714,2968369.3985301726,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3814.56233860905,2948140.2561668353,3909.929596945622,2933025.966260188,3863.782687549295,2720099.7984375837,3884.158360251509,2682767.0998764616,3859.39457855054,2710091.7420576643,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3798.051284311057,3337335.4299907573,3898.333076311925,2659456.655132185,3853.9266632014564,2759124.6552374535,3872.830347002322,2623803.41081008,3849.453922725443,2787788.6836496345,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
94.21876398211394,3245408.5686170687,95.19848114230358,3459077.4329571547,94.76979999003039,3071800.716533672,94.93584957923761,3119589.5910393363,94.70031983333784,3078150.571780562,dc,dc,dc,dc,dc,dc,dc,dc,dc,dc,dc,dc,dc,dc,dc,dc,dc,dc,dc,dc
1494.2752138586861,4083440.936841223,1543.453649773956,3455406.8834334956,1523.2573239017634,3498705.4834791357,1531.020030726515,3406506.5000076536,1517.4605777736829,3609064.4088141755,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
4028.65958440138,2110840.3040255117,4043.0238630030226,2417333.0114569855,4037.4899527826215,1999516.148124439,4039.8707358920483,2056551.7510034107,4035.8506373348214,2004968.9559039986,dc,dc,edc,edc,edc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal
1438.965329277837,1915125.6029809162,1442.9128751905832,2480126.050921759,1441.090421395529,2008143.0533693484,1441.8348795884685,2094802.286560981,1440.8867160090558,1980287.994188229,none,none,none,mc,mc,mc,mc,mc,mc,mc,mc,mc,edc,edc,edc,edc,edc,edc,edc,edc
724.2559047939224,3196722.254497079,747.7414879112332,2859564.4321882655,738.6361865618634,2673825.552207715,742.0993154517314,2645299.6126777683,736.1486547245632,2755539.527624667,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3944.4508547578876,2724587.1910937824,3983.5324054845582,2696365.4553094753,3967.256837777836,2435402.5202894686,3974.2726510926987,2424710.020702955,3963.5950864688557,2466932.7682159273,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3782.7742111484745,4163992.822218559,3881.008091990444,3515342.1723503903,3835.765230974901,3547070.9318099665,3855.9378267874376,3403590.328753682,3833.085391683517,3550573.1054933346,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
857.3055710929107,4962356.049340563,881.9749752595069,3720862.9321558825,870.9607697662681,4019241.865507824,875.6303975491356,3783284.3606713284,869.1123421455156,4135505.673889792,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1691.46859065257,3214619.3224450615,1722.5022633322817,2951758.3416504003,1708.9208157263201,2801514.0251911357,1715.748951809167,2707239.950423776,1706.5067776052554,2843248.1702837786,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2593.2378493495526,2010059.6610225101,2625.2582341948582,2271404.650901606,2611.8314610785033,1884022.1724067568,2617.2544289992907,1935408.977735169,2608.9158616790783,1896959.514775801,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
373.38434982241927,5469314.085943565,390.19074323372644,3972036.810318102,383.3668326976738,4320837.868972419,386.2759032312494,4072748.9666144704,381.230052490695,4565073.996560144,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1205.3111227930217,3811819.2121941554,1244.2083020230723,3314909.3851765576,1227.735060408074,3231591.8923549703,1234.5423156956358,3142639.6704302332,1224.5970664803383,3308074.2810396794,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3353.158094310581,4460360.0006302465,3443.630426997188,3846852.636811575,3407.661901526549,3864861.1926284507,3418.399655640914,3824978.418482557,3396.4753706554716,3983182.0773517396,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
482.45045294904287,2805332.700668485,487.39370027601655,2696338.3614544217,485.35310289387814,2538008.634321477,486.19502559366646,2530394.9524285146,485.05988961106067,2551954.341519954,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal
3292.022148463158,4276820.4467976205,3391.564857023326,4313264.56239361,3349.827878492099,3994019.535055356,3366.1491112375784,4008771.3369455603,3337.351255122754,4046070.1824753485,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2332.7064674788935,3735301.6532569355,2391.779575887368,3527432.5210171007,2368.7064634163953,3362490.031772209,2375.2412943831437,3384208.2700038813,2360.5526742741818,3447190.989403996,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
346.8461785237614,2324019.441337493,355.1469212423463,2581331.361693151,351.9043766174036,2140669.637488496,353.0689892813775,2215842.790549963,351.1902386793525,2166218.0061540753,dc,dc,dc,dc,dc,dc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,universal,universal,universal
3598.7804895675736,2906238.2753705494,3648.4736129935095,2535556.4522536844,3626.970146414069,2473672.6749220127,3635.6728901201463,2410921.4556314503,3619.8705460129045,2584608.875109168,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3851.465989048195,2570122.196876334,3953.468395765046,2425956.3884920394,3907.695052362822,2267233.183625012,3928.674630809976,2212200.594491758,3902.7310631874257,2268343.971478539,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3521.971717721832,3700216.294892869,3671.1410696880753,2606564.8841609615,3611.8872689960826,2808748.788492322,3630.313905690709,2703932.399931444,3592.2807622646937,3002980.7905427665,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3076.6265629720187,2226775.4636153616,3105.0882586831763,2575604.370333569,3093.3697738965957,2140464.3909464185,3098.1400389543937,2207619.169493778,3090.348377805697,2150484.881553574,dc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3758.636711585587,3027125.6752382834,3881.9817821001916,2992412.2320647677,3827.118069012019,2739616.99353246,3852.9374589431964,2711113.4514353075,3820.1872136798147,2744148.294141326,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3798.8069941371155,2493261.0262964508,3893.8216354039396,2450244.5375418826,3853.0355939612205,2201363.888432086,3870.5944245857277,2186936.3369303984,3846.9773531977035,2215219.2992156,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2751.1870033731266,2906359.77749297,2804.7316085188468,2498521.441445176,2783.3019243418807,2482835.3038155474,2792.235561279504,2419587.7566383244,2778.107011676738,2542174.3973786104,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2974.092318301017,5417685.360154607,3066.031790101332,3591958.37991519,3024.896185587584,4207037.235541525,3043.4633861188654,3827530.3743138574,3018.8516724171463,4344286.909314892,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2899.559562042098,3946247.449605641,2962.5290051714587,3099037.2980920486,2935.5667483771485,3224300.4699359466,2944.7896967757847,3121821.8462103005,2931.5338413796,3292942.1821063063,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3841.2990583913456,2030615.231777774,3852.067963506204,2855218.67159717,3847.4418339005124,2116206.4971428737,3848.9841759949554,2282165.2740048226,3846.3614482174507,2087324.0620269536,none,mc,dc,dc,dc,dc,dc,dc,dc,dc,edc,edc,edc,edc,edc,edc,edc,edc,universal,universal
412.5066550522889,2247983.826753273,417.334366412223,2237232.936168638,415.4704954360578,2056608.8328471496,415.9341960643446,2095064.2513951438,414.95533753222503,2084048.4998310276,dc,dc,dc,dc,dc,dc,dc,dc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3804.421963531794,1472720.0215809122,3816.1476899843847,1932792.9190816297,3810.9579056777798,1507699.0873245557,3812.9275728379944,1597487.9950290315,3810.4410452677307,1483428.3117010095,mc,mc,mc,mc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1762.3386742797563,3857890.682713176,1796.9714128846379,2805718.6000232194,1782.328361656951,3109807.238586441,1787.4077100857212,2960755.379343803,1778.9939664500457,3222923.291849631,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
812.7281920233808,3203714.2864163043,826.1627830825228,2956633.413411987,820.948802615785,2736171.1793837803,822.8920367212247,2722540.8545340355,819.3069753980625,2827782.4283499615,edc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3745.7506842491266,4836458.883797158,3804.8246918980176,3654500.7255814327,3777.8194628922784,3901076.9421002925,3791.1159906599205,3598948.2780212318,3775.4652723861195,3936300.9191977913,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3395.972831847907,2469140.6833933475,3412.9363835629174,2380629.2525086054,3405.6764282243307,2213549.448618981,3409.1698476133947,2173464.1433240385,3405.1108053898106,2207210.6658776747,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3927.6341013283763,2762494.485555167,3978.1813987912615,2598992.3892265656,3954.120211456073,2538793.732460437,3967.0706980959712,2466467.068748141,3951.4520328599606,2558031.6450227527,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
332.0315551186244,3840924.7549628355,344.53901108029345,3376482.0426296587,339.0285198443039,3343548.329103059,341.48241131275574,3246381.6955612754,338.2638549168762,3387098.7092830446,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3826.5816450523516,3351908.1462983773,3937.2034310258337,3157502.641333893,3889.0699296163916,2931578.297281266,3909.655509910626,2893051.677932932,3882.8992305292154,2956324.7153945547,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3570.4979556903945,3219526.3456662456,3682.5771819238275,2706526.7479607603,3640.062143389429,2643885.466440549,3654.9221671882133,2603859.869349711,3624.0394709720217,2773894.5368227493,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3222.7442852371455,3499082.872298961,3278.481624135571,2988340.318622328,3253.751370849431,3059644.229161148,3265.3204379498156,2939729.8000757606,3248.789560618325,3121705.0743354815,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1151.7206932241666,2925472.1556660067,1164.4787056492473,2834458.1732844147,1159.1412340658778,2630070.8617516104,1161.4498893499815,2615584.482347379,1158.0462712092249,2666428.0938486387,edc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2689.451144055152,3785225.5840221806,2732.6824462933923,3461932.9541773093,2715.4007592735384,3258985.8884039554,2721.9565345753667,3238990.0083961594,2710.197700088084,3363590.3819419863,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3848.7745719815152,4973622.524476096,3968.6009273604936,3753027.9325307133,3915.2615400508253,4033900.1697376654,3933.44401972472,3866003.6061555734,3905.5570160870893,4161349.585554695,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2125.47627551381,4395192.084229084,2189.2886043403255,4041069.9940412063,2162.4865925559175,3870584.1990361367,2174.03583617051,3799474.0559544573,2153.327441783776,4003867.281335773,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3856.708764677026,2149784.9883535705,3962.242180631251,2211283.059643553,3914.1238307515855,1970082.1698636163,3936.7406223297035,1957043.0451643139,3908.7413831425215,1967182.8354092517,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1888.4590236655526,4729977.585396206,1913.3898446578135,3448739.2213302176,1903.1436280309508,3677673.528830785,1907.2820488640882,3479797.8915309506,1900.4599248533857,3857768.0104017323,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2087.1454065515964,2193444.9661236303,2126.3530159418265,2316511.0170279355,2108.726358307157,1985219.0936270745,2116.1975196539024,2001125.9783493332,2107.440166909459,1970576.6096786095,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3944.1607358632555,2238476.9730575504,3977.000297672815,2751902.111777699,3963.20845631792,2217372.3645405704,3969.0454377548394,2319426.2179616964,3960.1460062009573,2216500.219960054,dc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3652.0806973711206,4547509.824082539,3721.5085984841708,3654588.6476999284,3690.466289897182,3751423.4770413963,3702.108130345836,3598741.878069771,3684.4389597429704,3867867.1890608068,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3874.17764779216,3797088.501299815,4037.592436578626,3645863.634933995,3974.9662188331044,3477922.879948847,3994.2624920652815,3496695.046698409,3955.4436513291034,3540798.7908809846,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3953.645778314834,2829916.812620778,4032.58727516874,2711124.93613195,4000.505982293867,2563362.7897448028,4011.727644777417,2559787.654562234,3994.737815741998,2588148.4477095245,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3408.203831847338,2035742.2530020939,3439.24332690766,2411697.146720084,3426.5547346712465,1960764.756330245,3432.441900900804,2015990.1042449297,3422.681899150775,1964817.1500854844,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2717.364284059802,1517079.6749584584,2725.103315887667,1879841.044760341,2721.8194116659074,1554086.5462504236,2723.2645482621833,1617963.7145886896,2721.1904544968897,1541355.5596833879,mc,mc,dc,dc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal
3930.1662174560493,2849586.940691534,4021.7582101587805,2861940.3341915067,3984.8841789673725,2584724.583981893,4000.4497126325828,2593194.1404314456,3978.75949717005,2597778.1887188954,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3407.1627781207217,3839904.6792852846,3527.907675825522,3120399.989823121,3483.490387820318,3098995.247004741,3495.78161256597,3068125.055970153,3470.0438498523695,3220515.4948049667,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3429.687899408632,3633879.851859829,3508.3643682762727,2647388.7199661816,3474.778048095698,2825872.2207881417,3487.233260916403,2671449.743247403,3471.08521028665,2869700.5947848433,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
570.6344516600275,2699890.4825603873,585.1991131268218,2671380.5323985517,578.9365404026458,2434610.6024324945,580.7467298750892,2473319.255008946,577.5973003092823,2473163.7727321973,dc,dc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2424.5527492710794,3008687.069732057,2453.72559133083,3010852.076259055,2441.8923062681156,2864056.058906494,2446.318220970546,2876183.690852267,2439.898237525761,2872523.3924769233,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3989.1284436172423,4396915.269034725,4049.02271287078,3481358.7837253795,4024.165382098408,3629857.1006995025,4034.842826797653,3462569.806903227,4019.545553171242,3717269.7002393906,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3594.727846042752,3476742.0321668936,3668.8791173105556,2994758.8930833274,3634.824840794338,2994924.677267546,3650.8565188960793,2866350.988458183,3630.218751987981,3032975.7095659114,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1407.6727364873268,3073993.1598964185,1428.5661633470995,3268724.4192023287,1419.9638822351428,2891763.4854863607,1423.0301094206532,2937992.529693798,1418.2475131676192,2900711.458292368,dc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3611.9581404563205,3255704.295528073,3633.405258360209,3156502.968792384,3623.9139974483005,3008079.427092795,3627.5124169522423,3004136.7664613086,3622.9254504989267,3014863.882803973,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3911.613672243957,4007055.946260271,4028.236785141629,3098577.0941876834,3979.4533100644167,3249856.558661664,4001.9808275970368,3056243.172021971,3964.6702696981483,3407717.149152323,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3975.9972697372386,3987464.2186273914,4028.1117171618257,3484206.290736727,4006.988861436492,3431336.877224092,4015.574638238305,3348750.109709991,4003.479650898911,3474621.1224828954,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3848.5429828001606,3731701.335569677,4021.740297342131,3169429.2703502015,3946.2679940193866,3215715.863782484,3975.775495494878,3121781.483764632,3933.6439568911574,3265078.0317615243,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2484.4348820415917,6048473.9526632065,2591.0707625704836,4778338.662049245,2543.958725968132,5034142.211363684,2567.550804632236,4705280.582629794,2536.408847421122,5147226.49140818,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3941.5383655992864,2433921.5458837296,3985.644507253347,2293020.7547829757,3965.144386841575,2141234.8867815905,3974.7142641008254,2080757.8013555435,3961.309536298789,2175720.651798493,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3508.264068147661,3802625.037752669,3611.126932725531,3406739.136245301,3569.038179437974,3247338.756051015,3583.1926116625573,3233113.995252201,3559.6622819730824,3324696.884967726,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1419.3357463112898,2037011.553262756,1427.7697869474011,2207284.0190178426,1424.1047637998397,1985727.6535061167,1425.72366676857,2006323.9566527763,1423.5651633235118,1975383.630170179,mc,edc,edc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3908.548400135345,3552684.8659000974,3956.399224526162,2760652.6244921223,3934.9181304794615,2892457.9521547602,3943.71850647104,2738852.7239490724,3933.353369830079,2913990.470643102,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3916.5508246153345,5834900.170154272,4042.4605654133725,3255121.838093866,3984.377837126304,4325151.834002949,4006.0993221484005,3879728.2521369318,3977.8731254751087,4464316.161214984,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
